,country,iso_code,date,daily_vaccinations,people_vaccinated,people_vaccinated_per_hundred,vaccines
6563,Croatia,HRV,2021-03-02,6800.0,182000.0,4.43,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
20267,New Zealand,NZL,2021-03-02,1235.0,9616.0,0.2,Pfizer/BioNTech
6230,Costa Rica,CRI,2021-03-02,7507.0,142049.0,2.79,"Oxford/AstraZeneca, Pfizer/BioNTech"
14876,Kazakhstan,KAZ,2021-03-02,3051.0,69095.0,0.37,"QazVac, Sinopharm/HayatVax, Sputnik V"
26706,South Korea,KOR,2021-03-02,17544.0,90484.0,0.18,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
11220,Greenland,GRL,2021-03-02,82.0,5296.0,9.33,Moderna
2195,Bahrain,BHR,2021-03-02,7712.0,302671.0,17.79,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
11511,Guatemala,GTM,2021-03-02,836.0,19947.0,0.11,"Moderna, Oxford/AstraZeneca"
29694,United Arab Emirates,ARE,2021-03-02,60956.0,5081853.0,51.38,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
362,Algeria,DZA,2021-03-02,22664.0,2500000.0,5.7,"Oxford/AstraZeneca, Sputnik V"
18156,Mexico,MEX,2021-03-02,111754.0,2012853.0,1.56,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
20129,New Caledonia,NCL,2021-03-02,379.0,7343.0,2.57,Pfizer/BioNTech
11048,Greece,GRC,2021-03-02,27788.0,617737.0,5.93,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9218,Faeroe Islands,FRO,2021-03-02,105.0,4211.0,8.62,"Moderna, Pfizer/BioNTech"
29193,Turks and Caicos Islands,TCA,2021-03-02,312.0,11283.0,29.14,Pfizer/BioNTech
25465,Seychelles,SYC,2021-03-02,1418.0,56261.0,57.21,"Oxford/AstraZeneca, Sinopharm/Beijing"
10849,Gibraltar,GIB,2021-03-02,945.0,25221.0,74.86,Pfizer/BioNTech
22939,Portugal,PRT,2021-03-02,28429.0,654997.0,6.42,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
28290,Thailand,THA,2021-03-02,2421.0,7262.0,0.01,"Oxford/AstraZeneca, Sinovac"
9377,Falkland Islands,FLK,2021-03-02,14.0,2187.0,62.79,Oxford/AstraZeneca
27170,Sri Lanka,LKA,2021-03-02,26702.0,553821.0,2.59,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
4336,Bulgaria,BGR,2021-03-02,13649.0,202247.0,2.91,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
21351,Norway,NOR,2021-03-02,16179.0,356741.0,6.58,"Moderna, Pfizer/BioNTech"
17385,Maldives,MDV,2021-03-02,5508.0,123665.0,22.88,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
13209,Iran,IRN,2021-03-02,3806.0,124193.0,0.15,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
7800,Dominican Republic,DOM,2021-03-02,11806.0,105000.0,0.97,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
7977,Ecuador,ECU,2021-03-02,3669.0,53088.0,0.3,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
7125,Czechia,CZE,2021-03-02,17814.0,469255.0,4.38,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
22003,Panama,PAN,2021-03-02,9711.0,126732.0,2.94,"Oxford/AstraZeneca, Pfizer/BioNTech"
27975,Syria,SYR,2021-03-02,66.0,2500.0,0.01,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
1483,Australia,AUS,2021-03-02,5575.0,41907.0,0.16,"Oxford/AstraZeneca, Pfizer/BioNTech"
22390,Peru,PER,2021-03-02,11551.0,338113.0,1.03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
24099,Saint Lucia,LCA,2021-03-02,131.0,2094.0,1.14,Oxford/AstraZeneca
5670,China,CHN,2021-03-02,705414.0,622000000.0,43.21,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
12863,India,IND,2021-03-02,530480.0,12906771.0,0.94,"Covaxin, Oxford/AstraZeneca, Sputnik V"
30120,United States,USA,2021-03-02,1942788.0,51755447.0,15.48,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
15889,Lebanon,LBN,2021-03-02,3721.0,75341.0,1.1,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
28691,Trinidad and Tobago,TTO,2021-03-02,104.0,4777.0,0.34,Oxford/AstraZeneca
13049,Indonesia,IDN,2021-03-02,137640.0,1968057.0,0.72,"Oxford/AstraZeneca, Sinovac"
27838,Switzerland,CHE,2021-03-02,19811.0,565947.0,6.54,"Moderna, Pfizer/BioNTech"
13708,Isle of Man,IMN,2021-03-02,678.0,15084.0,17.74,"Oxford/AstraZeneca, Pfizer/BioNTech"
15735,Latvia,LVA,2021-03-02,2544.0,50726.0,2.69,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3022,Belize,BLZ,2021-03-02,208.0,417.0,0.1,"Oxford/AstraZeneca, Sinopharm/Beijing"
26215,Slovenia,SVN,2021-03-02,4276.0,127752.0,6.15,"Oxford/AstraZeneca, Pfizer/BioNTech"
7648,Dominica,DMA,2021-03-02,825.0,8238.0,11.44,"Oxford/AstraZeneca, Sinopharm/Beijing"
15315,Kuwait,KWT,2021-03-02,8810.0,322000.0,7.54,Pfizer/BioNTech
13344,Iraq,IRQ,2021-03-02,955.0,26727.0,0.07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
21551,Oman,OMN,2021-03-02,1918.0,75499.0,1.48,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
8,Afghanistan,AFG,2021-03-02,1794.0,54000.0,0.14,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
16364,Liechtenstein,LIE,2021-03-02,54.0,1781.0,4.67,"Moderna, Pfizer/BioNTech"
16565,Lithuania,LTU,2021-03-02,7402.0,182371.0,6.7,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
25755,Singapore,SGP,2021-03-02,14763.0,350000.0,5.98,"Moderna, Pfizer/BioNTech, Sinovac"
22236,Paraguay,PRY,2021-03-02,155.0,1631.0,0.02,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
2517,Barbados,BRB,2021-03-02,3028.0,43235.0,15.05,Oxford/AstraZeneca
21714,Pakistan,PAK,2021-03-02,13196.0,350000.0,0.16,"CanSino, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
495,Andorra,AND,2021-03-02,89.0,2439.0,3.16,"Oxford/AstraZeneca, Pfizer/BioNTech"
25089,Senegal,SEN,2021-03-02,5694.0,39938.0,0.24,"Oxford/AstraZeneca, Sinopharm/Beijing"
13531,Ireland,IRL,2021-03-02,12480.0,316056.0,6.4,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
30546,Venezuela,VEN,2021-03-02,1204.0,12194.0,0.04,"Sinopharm/Beijing, Sputnik V"
7424,Denmark,DNK,2021-03-02,18076.0,459087.0,7.93,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
17386,Maldives,MDV,2021-03-03,5508.0,129424.0,23.94,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
24100,Saint Lucia,LCA,2021-03-03,131.0,2094.0,1.14,Oxford/AstraZeneca
30262,Uruguay,URY,2021-03-03,13514.0,54429.0,1.57,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
9602,Finland,FIN,2021-03-03,15740.0,404436.0,7.3,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
1869,Azerbaijan,AZE,2021-03-03,13371.0,337315.0,3.33,"Oxford/AstraZeneca, Sinovac, Sputnik V"
13210,Iran,IRN,2021-03-03,3806.0,124193.0,0.15,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
20268,New Zealand,NZL,2021-03-03,1402.0,11600.0,0.24,Pfizer/BioNTech
775,Anguilla,AIA,2021-03-03,78.0,4700.0,31.33,Oxford/AstraZeneca
17956,Mauritius,MUS,2021-03-03,3242.0,117323.0,9.23,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
14877,Kazakhstan,KAZ,2021-03-03,3453.0,69095.0,0.37,"QazVac, Sinopharm/HayatVax, Sputnik V"
17220,Malaysia,MYS,2021-03-03,11185.0,78337.0,0.24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
5671,China,CHN,2021-03-03,742331.0,622000000.0,43.21,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
1118,Argentina,ARG,2021-03-03,57262.0,874916.0,1.94,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
12012,Guyana,GUY,2021-03-03,547.0,15524.0,1.97,"Oxford/AstraZeneca, Sputnik V"
30547,Venezuela,VEN,2021-03-03,1204.0,12194.0,0.04,"Sinopharm/Beijing, Sputnik V"
20928,Northern Cyprus,OWID_CYN,2021-03-03,1403.0,53886.0,14.1,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
31313,Zimbabwe,ZWE,2021-03-03,2871.0,27970.0,0.19,Sinopharm/Beijing
5822,Colombia,COL,2021-03-03,20137.0,749059.0,1.47,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
14709,Jordan,JOR,2021-03-03,5912.0,155772.0,1.53,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
1484,Australia,AUS,2021-03-03,6276.0,50840.0,0.2,"Oxford/AstraZeneca, Pfizer/BioNTech"
18783,Montenegro,MNE,2021-03-03,148.0,1927.0,0.31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
9219,Faeroe Islands,FRO,2021-03-03,47.0,4211.0,8.62,"Moderna, Pfizer/BioNTech"
19775,Nepal,NPL,2021-03-03,44361.0,1600000.0,5.49,"Oxford/AstraZeneca, Sinopharm/Beijing"
10666,Ghana,GHA,2021-03-03,28893.0,202252.0,0.65,"Oxford/AstraZeneca, Sputnik V"
363,Algeria,DZA,2021-03-03,22664.0,2500000.0,5.7,"Oxford/AstraZeneca, Sputnik V"
29194,Turks and Caicos Islands,TCA,2021-03-03,312.0,11283.0,29.14,Pfizer/BioNTech
13709,Isle of Man,IMN,2021-03-03,729.0,15719.0,18.49,"Oxford/AstraZeneca, Pfizer/BioNTech"
26567,South Africa,ZAF,2021-03-03,5966.0,83570.0,0.14,"Johnson&Johnson, Pfizer/BioNTech"
19964,Netherlands,NLD,2021-03-03,46155.0,1317054.0,7.69,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9378,Falkland Islands,FLK,2021-03-03,14.0,2187.0,62.79,Oxford/AstraZeneca
11512,Guatemala,GTM,2021-03-03,988.0,19947.0,0.11,"Moderna, Oxford/AstraZeneca"
27171,Sri Lanka,LKA,2021-03-03,29503.0,599991.0,2.8,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
496,Andorra,AND,2021-03-03,97.0,2439.0,3.16,"Oxford/AstraZeneca, Pfizer/BioNTech"
8841,Estonia,EST,2021-03-03,4269.0,86959.0,6.56,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
7649,Dominica,DMA,2021-03-03,832.0,9464.0,13.15,"Oxford/AstraZeneca, Sinopharm/Beijing"
7425,Denmark,DNK,2021-03-03,17848.0,472038.0,8.15,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
11377,Grenada,GRD,2021-03-03,414.0,8424.0,7.49,Oxford/AstraZeneca
9,Afghanistan,AFG,2021-03-03,2008.0,54000.0,0.14,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
25466,Seychelles,SYC,2021-03-03,1147.0,56261.0,57.21,"Oxford/AstraZeneca, Sinopharm/Beijing"
28291,Thailand,THA,2021-03-03,2639.0,33621.0,0.05,"Oxford/AstraZeneca, Sinovac"
20403,Nicaragua,NIC,2021-03-03,1401.0,61625.0,0.93,"Oxford/AstraZeneca, Sputnik V"
10850,Gibraltar,GIB,2021-03-03,1040.0,25629.0,76.07,Pfizer/BioNTech
23718,Rwanda,RWA,2021-03-03,4170.0,75056.0,0.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
14123,Italy,ITA,2021-03-03,136658.0,3362361.0,5.56,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29004,Turkey,TUR,2021-03-03,242550.0,7240515.0,8.59,"Pfizer/BioNTech, Sinovac"
23877,Saint Helena,SHN,2021-03-03,75.0,3107.0,51.18,Oxford/AstraZeneca
27839,Switzerland,CHE,2021-03-03,20392.0,581827.0,6.72,"Moderna, Pfizer/BioNTech"
2885,Belgium,BEL,2021-03-03,19525.0,580162.0,5.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
18635,Mongolia,MNG,2021-03-03,1327.0,13200.0,0.4,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
27429,Suriname,SUR,2021-03-03,368.0,9196.0,1.57,Oxford/AstraZeneca
2518,Barbados,BRB,2021-03-03,2754.0,44859.0,15.61,Oxford/AstraZeneca
22391,Peru,PER,2021-03-03,10952.0,344702.0,1.05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
8519,England,OWID_ENG,2021-03-03,304623.0,17785702.0,31.6,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
5168,Cayman Islands,CYM,2021-03-03,506.0,17702.0,26.94,"Oxford/AstraZeneca, Pfizer/BioNTech"
3704,Bosnia and Herzegovina,BIH,2021-03-03,263.0,15000.0,0.46,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
21715,Pakistan,PAK,2021-03-03,13196.0,350000.0,0.16,"CanSino, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
17671,Malta,MLT,2021-03-03,2185.0,56525.0,12.8,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
22940,Portugal,PRT,2021-03-03,26900.0,669054.0,6.56,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3023,Belize,BLZ,2021-03-03,224.0,673.0,0.17,"Oxford/AstraZeneca, Sinopharm/Beijing"
20745,North Macedonia,MKD,2021-03-03,189.0,5300.0,0.25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
18491,Monaco,MCO,2021-03-03,294.0,8449.0,21.53,Pfizer/BioNTech
15890,Lebanon,LBN,2021-03-03,4170.0,75341.0,1.1,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
11686,Guernsey,GGY,2021-03-03,349.0,21500.0,32.06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
24415,San Marino,SMR,2021-03-03,212.0,883.0,2.6,"Pfizer/BioNTech, Sputnik V"
24723,Saudi Arabia,SAU,2021-03-03,64790.0,15894166.0,45.65,"Oxford/AstraZeneca, Pfizer/BioNTech"
16365,Liechtenstein,LIE,2021-03-03,72.0,1903.0,4.99,"Moderna, Pfizer/BioNTech"
6564,Croatia,HRV,2021-03-03,6897.0,182000.0,4.43,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
12493,Hungary,HUN,2021-03-03,47635.0,785440.0,8.13,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
27976,Syria,SYR,2021-03-03,66.0,2500.0,0.01,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
2717,Belarus,BLR,2021-03-03,455.0,20944.0,0.22,"Sinopharm/Beijing, Sputnik V"
27002,Spain,ESP,2021-03-03,113276.0,2920179.0,6.25,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
22529,Philippines,PHL,2021-03-03,2132.0,10000.0,0.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
28692,Trinidad and Tobago,TTO,2021-03-03,101.0,4777.0,0.34,Oxford/AstraZeneca
6366,Cote d'Ivoire,CIV,2021-03-03,412.0,2058.0,0.01,Oxford/AstraZeneca
2196,Bahrain,BHR,2021-03-03,7712.0,303962.0,17.86,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
23565,Russia,RUS,2021-03-03,110106.0,4287423.0,2.94,"EpiVacCorona, Sputnik V"
2369,Bangladesh,BGD,2021-03-03,112614.0,3581169.0,2.17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
25090,Senegal,SEN,2021-03-03,5936.0,45638.0,0.27,"Oxford/AstraZeneca, Sinopharm/Beijing"
4846,Canada,CAN,2021-03-03,62734.0,1537273.0,4.07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
8152,Egypt,EGY,2021-03-03,2915.0,164534.0,0.16,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
195,Albania,ALB,2021-03-03,971.0,440921.0,15.32,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
5458,Chile,CHL,2021-03-03,113672.0,3769871.0,19.72,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
7126,Czechia,CZE,2021-03-03,20014.0,500001.0,4.67,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
7978,Ecuador,ECU,2021-03-03,4156.0,53088.0,0.3,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
27632,Sweden,SWE,2021-03-03,24272.0,713150.0,7.06,"Oxford/AstraZeneca, Pfizer/BioNTech"
9969,French Polynesia,PYF,2021-03-03,301.0,8018.0,2.85,"Johnson&Johnson, Pfizer/BioNTech"
21352,Norway,NOR,2021-03-03,16523.0,374788.0,6.91,"Moderna, Pfizer/BioNTech"
18157,Mexico,MEX,2021-03-03,104685.0,2043941.0,1.59,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
16566,Lithuania,LTU,2021-03-03,7442.0,192123.0,7.06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29501,Ukraine,UKR,2021-03-03,1344.0,9568.0,0.02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
12682,Iceland,ISL,2021-03-03,975.0,26489.0,7.76,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
15316,Kuwait,KWT,2021-03-03,8810.0,322000.0,7.54,Pfizer/BioNTech
15736,Latvia,LVA,2021-03-03,2719.0,56090.0,2.97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4337,Bulgaria,BGR,2021-03-03,11387.0,206296.0,2.97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
13532,Ireland,IRL,2021-03-03,12271.0,346256.0,7.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
1687,Austria,AUT,2021-03-03,21148.0,513218.0,5.7,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
19400,Myanmar,MMR,2021-03-03,12222.0,1000000.0,1.84,"Oxford/AstraZeneca, Sinopharm/Beijing"
13050,Indonesia,IDN,2021-03-03,171080.0,2286123.0,0.84,"Oxford/AstraZeneca, Sinovac"
29695,United Arab Emirates,ARE,2021-03-03,58124.0,5081853.0,51.38,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
3983,Brazil,BRA,2021-03-03,246521.0,7114219.0,3.35,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
616,Angola,AGO,2021-03-03,881.0,6169.0,0.02,Oxford/AstraZeneca
3272,Bermuda,BMU,2021-03-03,773.0,15294.0,24.56,"Oxford/AstraZeneca, Pfizer/BioNTech"
23148,Qatar,QAT,2021-03-03,11000.0,971973.0,33.74,"Moderna, Pfizer/BioNTech"
19106,Morocco,MAR,2021-03-03,165274.0,3745173.0,10.15,"Oxford/AstraZeneca, Sinopharm/Beijing"
21125,Northern Ireland,OWID_NIR,2021-03-03,10519.0,556721.0,29.4,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3551,Bolivia,BOL,2021-03-03,474.0,10325.0,0.09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
22004,Panama,PAN,2021-03-03,8051.0,130462.0,3.02,"Oxford/AstraZeneca, Pfizer/BioNTech"
23950,Saint Kitts and Nevis,KNA,2021-03-03,314.0,6903.0,12.98,Oxford/AstraZeneca
12864,India,IND,2021-03-03,607059.0,13739121.0,1.0,"Covaxin, Oxford/AstraZeneca, Sputnik V"
13920,Israel,ISR,2021-03-03,89943.0,4846242.0,55.99,"Moderna, Pfizer/BioNTech"
14404,Japan,JPN,2021-03-03,2774.0,37303.0,0.03,"Moderna, Pfizer/BioNTech"
6925,Cyprus,CYP,2021-03-03,2939.0,70534.0,7.94,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
30892,Wales,OWID_WLS,2021-03-03,18838.0,951540.0,30.18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
25756,Singapore,SGP,2021-03-03,14523.0,350000.0,5.98,"Moderna, Pfizer/BioNTech, Sinovac"
25277,Serbia,SRB,2021-03-03,27365.0,1000523.0,14.7,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
10528,Germany,DEU,2021-03-03,187745.0,4598230.0,5.49,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29912,United Kingdom,GBR,2021-03-03,364840.0,20982571.0,30.91,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
6231,Costa Rica,CRI,2021-03-03,8066.0,142049.0,2.79,"Oxford/AstraZeneca, Pfizer/BioNTech"
24945,Scotland,OWID_SCT,2021-03-03,30861.0,1688608.0,30.91,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
12150,Honduras,HND,2021-03-03,276.0,7100.0,0.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
13345,Iraq,IRQ,2021-03-03,955.0,26727.0,0.07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
26014,Slovakia,SVK,2021-03-03,11678.0,330879.0,6.06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
20130,New Caledonia,NCL,2021-03-03,379.0,7343.0,2.57,Pfizer/BioNTech
30121,United States,USA,2021-03-03,2010790.0,52855579.0,15.8,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
22737,Poland,POL,2021-03-03,89805.0,2338137.0,6.18,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
21552,Oman,OMN,2021-03-03,1918.0,75499.0,1.48,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
26216,Slovenia,SVN,2021-03-03,4342.0,134303.0,6.46,"Oxford/AstraZeneca, Pfizer/BioNTech"
8298,El Salvador,SLV,2021-03-03,930.0,25000.0,0.39,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
919,Antigua and Barbuda,ATG,2021-03-03,895.0,24164.0,24.68,Oxford/AstraZeneca
11049,Greece,GRC,2021-03-03,28152.0,643218.0,6.17,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
23351,Romania,ROU,2021-03-03,25032.0,1022066.0,5.31,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
18943,Montserrat,MSR,2021-03-03,19.0,892.0,17.84,Oxford/AstraZeneca
12291,Hong Kong,HKG,2021-03-03,7324.0,51846.0,0.69,"Pfizer/BioNTech, Sinovac"
22237,Paraguay,PRY,2021-03-03,100.0,1696.0,0.02,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
11221,Greenland,GRL,2021-03-03,88.0,5296.0,9.33,Moderna
7801,Dominican Republic,DOM,2021-03-03,19347.0,161827.0,1.49,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
16924,Macao,MAC,2021-03-03,1112.0,41117.0,6.33,"Pfizer/BioNTech, Sinopharm/Beijing"
9805,France,FRA,2021-03-03,131333.0,3366306.0,4.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
16766,Luxembourg,LUX,2021-03-03,1051.0,29401.0,4.7,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4537,Cambodia,KHM,2021-03-03,11599.0,125668.0,0.75,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
26707,South Korea,KOR,2021-03-03,27922.0,159920.0,0.31,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
18158,Mexico,MEX,2021-03-04,83889.0,2128766.0,1.65,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
27840,Switzerland,CHE,2021-03-04,20987.0,599190.0,6.92,"Moderna, Pfizer/BioNTech"
29195,Turks and Caicos Islands,TCA,2021-03-04,312.0,11283.0,29.14,Pfizer/BioNTech
25278,Serbia,SRB,2021-03-04,28730.0,1013061.0,14.89,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
4338,Bulgaria,BGR,2021-03-04,11433.0,221832.0,3.19,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
11050,Greece,GRC,2021-03-04,28334.0,669152.0,6.42,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
25467,Seychelles,SYC,2021-03-04,946.0,57095.0,58.06,"Oxford/AstraZeneca, Sinopharm/Beijing"
9220,Faeroe Islands,FRO,2021-03-04,91.0,4238.0,8.67,"Moderna, Pfizer/BioNTech"
24416,San Marino,SMR,2021-03-04,270.0,1383.0,4.08,"Pfizer/BioNTech, Sputnik V"
20131,New Caledonia,NCL,2021-03-04,379.0,7343.0,2.57,Pfizer/BioNTech
19776,Nepal,NPL,2021-03-04,44361.0,1600000.0,5.49,"Oxford/AstraZeneca, Sinopharm/Beijing"
28292,Thailand,THA,2021-03-04,2770.0,33621.0,0.05,"Oxford/AstraZeneca, Sinovac"
14405,Japan,JPN,2021-03-04,2468.0,39174.0,0.03,"Moderna, Pfizer/BioNTech"
22005,Panama,PAN,2021-03-04,8713.0,144529.0,3.35,"Oxford/AstraZeneca, Pfizer/BioNTech"
27977,Syria,SYR,2021-03-04,66.0,2500.0,0.01,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
18944,Montserrat,MSR,2021-03-04,19.0,892.0,17.84,Oxford/AstraZeneca
9806,France,FRA,2021-03-04,136988.0,3527471.0,5.22,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
